WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN
5.29,0,0,0,13.3,0,0.6
4.75,0,0,0,15.4,0,6.6
4.25,0,0,0,13.4,0,5.8
6.87,0,0,0,11.6,0,4.1
5.17,0,0,0,13.2,0,5.6
5.09,0,0,0,13.8,0,4.2
3.92,0,0,0,12.5,0,5.4
3.37,0,12,0,13.5,0,2.5
8.63,1,10.5,0,10.9,0,7.1
11.92,0,0,0,12,0,7.4
8,0,0,0,8,0,6.4
6.75,0,0,0,10,0,4
1.83,0,0,0,14,1,-0.3
2.96,4,0,0,14.9,0,1.4
2.75,0,0,0,10.9,0,3.6
2.25,0,0,0,12.8,0,0.4
2.96,0,0,0,10.5,0,0.6
1.33,0,0,0,10.5,0,6
3.29,0,0,0,11.6,0,1.5
2.21,0,0,0,13.5,0,0.6
3.33,0,0,0,13.8,0,3.5
3.29,0,0,0,13,0,2.5
4.79,0,0,0,11.5,0,2.4
7.62,0,0,0,10.2,0,6
9.5,0,0.2,0,9.3,0,5.2
11.75,0,0.3,0,10,0,5.1
4.33,4,0,0,10.4,0,5.1
7.41,0,22.7,0,11.6,1,-0.1
13.7,0,0.8,0,10.6,0,5
8.71,1,0.9,0,10.6,0,3.4
14.54,1,7.1,0,11.7,0,5.9
12.92,4,0,0,9.2,0,7.4
10.29,4,0,0,11.4,0,7
5.91,4,0,0,12,0,2.7
6.58,0,0.4,0,13.3,0,1.2
13,0,2.9,0,12.5,0,8
18.58,0,13.8,0,10.3,0,6.9
13.54,0,1.3,0,11.4,0,7
5.58,0,1,0,14.1,0,4
17.5,0,6.1,0,12.2,0,9
12.92,0,0.7,0,15,0,9.5
9.13,4,0,0,16.6,0,4.9
10.79,4,0,0,17.4,0,10.1
7.54,0,2.2,0,13,0,11
8.92,0,14.3,0,13.7,0,8.2
2.67,0,3.9,0,15,0,10.5
5.91,0,0,0,17.8,0,5.4
9.96,0,0.1,0,18.5,0,11.3
8.58,0,1,0,18,0,10.2
14.62,0,4.3,0,14.8,0,8.5
14.92,4,0,0,14.3,0,8.6
11.38,0,0,0,14.6,0,9
1.58,0,0,0,15.1,0,8.8
2.37,4,0,0,14.6,0,7.5
6.17,4,0,0,16.6,0,9.6
12.58,0,0.1,0,15.6,0,9.7
6.46,0,0,0,14.1,0,3.8
6.71,0,1.6,0,14,0,5.6
6.04,4,0,0,17,0,10
9.33,4,0,0,18.2,0,12.5
12.04,0,0,0,16.6,0,11.2
9.21,0,0,0,15.2,0,6.4
5.63,0,2.4,0,14.1,0,9.5
11.75,0,4.1,0,15.6,0,9.4
17.5,0,1.3,0,13.5,0,6
10.21,0,0.1,0,15,0,6
7.21,0,6.7,0,14.6,0,7.5
10.34,0,7.2,0,12.5,0,7.5
11.38,0,0,0,15.5,0,5
14.12,0,0,0,21.2,0,8.5
3.42,0,0,0,17.3,0,13.4
5.33,0,0,0,18.4,0,8.4
4.25,0,0,0,19.1,0,7.2
3.29,0,0,0,18.8,0,9.1
2.37,0,6.5,0,17.2,0,9.2
6.17,0,1.2,0,16,0,12.4
7.46,0,0.3,0,15,0,9.7
5.75,0,0.2,0,18,0,12
7.38,0,0,0,19.4,0,12.3
6.08,0,0,0,23.2,0,10.8
11.54,0,0,0,17.5,0,12
8.5,0,0,0,17.3,0,12.2
6.87,0,0,0,17.6,0,12.7
8.42,0,0,0,15.9,0,11.3
11.38,0,0,0,14.9,0,12
10.29,0,0,0,14.9,0,11.3
4.17,0,0,0,15.6,0,10.6
3.17,0,0.9,0,16.8,0,8.6
5.25,0,3.2,0,19.4,0,8.6
12.96,0,1.9,0,18.9,0,10.7
7.58,0,9.3,0,13.7,0,8.5
11.12,0,8.5,0,17.5,0,7.2
8.21,0,10.2,0,17,0,11.6
12.42,0,0.1,0,18.1,0,13.2
7.41,4,0,0,18.6,0,8.5
7,4,0,0,20.7,0,14.5
7.96,0,0.3,0,20.7,0,15.2
10.41,0,7,0,20.1,0,11.8
11.54,0,0.3,0,21.3,0,13.3
10.67,0,1.1,0,19.7,0,10.4
8.5,0,1.6,0,19.2,0,10.2
5.91,0,13.1,0,16.6,0,10
7.62,0,8.3,0,16.2,0,8.5
12.5,0,4.2,0,19.5,0,12
11.17,0,0,0,16.5,0,12.6
7.12,0,0.2,0,18.3,0,9
7.5,0,0,0,20,0,8.6
13.17,0,0,0,20.6,0,13.5
11.71,0,0,0,21.5,0,14.5
16.29,0,0,0,22.2,0,12
17.29,0,0.8,0,19.6,0,15
10.08,0,0,0,17.6,0,10
8.58,4,0,0,18.3,0,12
7.87,0,1,0,18.1,0,8.1
6.79,0,0.1,0,17.8,0,11.4
10.63,0,0.2,0,18.7,0,13.9
11.29,0,0,0,18.8,0,10.2
8.5,0,9,0,19.5,0,12.5
6,0,15.4,0,21.6,0,11.9
3.13,0,8.5,0,16.7,0,13.5
5.96,0,0,0,18,0,9.5
6.83,0,0,0,17.8,0,9.1
2.5,0,0,0,18,0,12
3.79,0,0,0,18.3,0,8.5
4.17,0,1.6,0,21.5,0,7.7
5.29,0,1.3,0,19.5,0,14.5
7.12,0,1.7,0,20.2,0,14.5
5.71,0,0.2,0,18.6,0,13.3
7.62,0,3.6,0,16.6,0,11.5
11.38,0,0.6,0,19.1,0,10.9
7,0,2.7,0,18.2,0,8.9
10.63,4,0,0,19,0,12.8
4.79,0,0.2,0,17.5,0,10
10.25,0,0.2,0,21,0,11
14.25,0,0,0,22.1,0,14
10.96,0,1.1,0,19.4,0,13.8
5.88,0,1.2,0,18.5,0,9.5
5.46,4,0,0,17.5,0,9.5
4.54,0,0,0,18,0,6
8.87,0,0,0,20.4,0,12.1
7.83,0,0,0,19.2,0,14.9
4.92,0,1.2,0,17.9,0,14
9.59,0,0.4,0,22.4,0,14.8
10.04,0,2.1,0,20.6,0,12.2
10.54,0,1.6,0,19.2,0,14
6.67,0,9,0,15.6,0,9
8.5,0,0.4,0,17.5,0,6.5
7.71,0,1.4,0,17,0,11.5
7.46,0,0,0,17.5,0,12
7.46,0,0,0,16.4,0,12.9
3.33,0,5.3,0,14.2,0,12.5
4.42,0,8.8,0,15.6,0,11.6
12.92,0,31,0,13.9,0,7.6
10.54,0,0.2,0,17.6,0,10
12.79,0,2.1,0,15.8,0,11.3
8.04,0,2.5,0,15.6,0,10
8.29,0,7.4,0,16.8,0,9.2
16.21,0,4.3,0,14.4,0,11.2
10.88,0,1.2,0,17,0,10.1
6.92,0,0.7,0,18,0,9.9
8,0,0.8,0,18,0,11
9.13,0,36,0,15.4,0,12.2
9.42,0,1.5,0,16,0,12.9
10.37,0,0.3,0,17.7,0,14.1
5.46,0,4.8,0,15,0,8.5
2.79,0,0.1,0,16.8,0,11
6.13,0,1,0,17.7,0,11
7.67,4,0,0,15.3,0,11.6
4.58,4,0,0,15.7,0,4.2
9.5,4,0,0,16.4,0,7.4
9.67,0,0.4,0,15.2,0,8.4
13.37,0,1.5,0,14.2,0,8
12.21,0,2.9,0,16.6,0,7.5
11.17,0,10.1,0,14.3,0,9
10.25,0,2.2,0,12.5,0,6
13,0,0.2,0,12.8,0,6
8.04,0,0,0,10.9,0,4.5
6.46,0,0.1,0,10.7,0,5.5
8.38,0,0.3,0,11,0,2.6
7.83,4,0,0,11.5,0,4.2
7.46,0,0.4,0,13.5,0,2.1
6.79,0,3.3,0,11.3,0,2.1
13.92,0,1.6,0,11.2,0,6
9.92,0,0.2,0,12.4,0,5.2
10.17,0,0,0,12,0,5.2
9.62,0,4,0,12.2,0,6.3
13.29,0,1,0,10.6,0,5.9
12.67,0,0.8,0,12,0,4.5
9.33,0,0,0,13.6,0,6.7
8.38,0,0.1,0,12.4,0,4.4
10,0,0,0,12.5,0,4
9.75,0,0.4,0,11,0,4.6
8.33,0,0.3,0,11.2,0,3.8
8.17,0,1.9,0,11.4,0,8.5
4,0,0.2,0,12.2,0,8.5
3.37,4,0,0,12.6,0,9
5.41,4,0,0,10.8,0,7.7
7.87,0,4.1,0,13.8,0,7.4
14.37,0,2.1,0,12.6,0,7.5
11.71,0,3.4,0,8.7,0,4.4
15.59,0,0.4,0,9.3,0,4.1
11.87,0,0,0,9.8,0,3.4
10.96,0,0,0,10.6,0,2.5
8.87,0,0,0,11,0,4
10.79,0,0.1,0,10.8,0,4.3
13.67,0,0.4,0,11.4,0,7.5
15.59,0,0.2,0,13.1,0,8
22.29,4,0,0,10,0,8.5
15.92,4,0,0,7.8,0,4.3
13.13,0,0,0,8,0,3.9
11.42,0,0.2,0,11,0,1.8
8.54,0,0.6,0,12.4,0,5.5
6.92,0,0.6,0,12.4,0,7.2
9.21,0,0.6,0,12.3,0,9.9
12.71,0,4,0,7.3,0,4
5.96,0,0,0,10.2,0,1.6
6.79,0,4.8,0,10.1,0,0.1
5.41,0,0.4,0,10.7,0,4.3
5.33,0,0.7,0,12.6,0,8
11.21,0,1.4,0,13.5,0,8
20.04,0,0,0,12.6,0,8.6
19.25,0,5.1,0,11.2,0,4.5
20.21,1,0.7,0,8.6,0,4.5
11.75,0,0.8,0,10.3,0,1.8
12.79,0,1.9,0,11.8,0,3.7
19.08,0,0.1,0,10.2,0,8
10.63,4,0,0,9.7,0,6.1
9.62,4,0,0,8.6,1,-2.9
5.88,0,0,0,9.3,1,-2
8.25,0,0,0,4.1,1,-1.5
4.71,0,0,0,6.8,1,-0.9
14.29,0,0,0,7.5,1,-1
9.25,0,0.2,0,8.2,0,4.4
4.83,0,7.8,0,8,0,2.4
9.71,0,13.2,0,9.5,0,2.2
18,0,0.1,0,9.6,0,2.5
17.79,4,0,0,7.7,0,3.2
6.96,4,0,0,9,0,3.9
22.5,0,2.8,0,9.3,0,3.7
20.67,4,0,0,8.2,0,3.4
9.96,0,2.9,0,10.4,0,1.9
13.29,0,0.1,0,12.7,0,4
14.62,0,0.2,0,13.6,0,7
9.87,0,0,0,12.3,0,11.5
12.04,0,0,0,13.8,0,7.4
17.41,0,0.3,0,8.5,0,6.1
15.75,0,0,0,9.5,0,5.3
17.04,0,0,0,12,0,6
21.67,0,0.2,0,12,0,6.7
14.92,0,0,0,12,0,11
17.46,0,5.2,0,6.7,0,3.5
20.21,0,2.2,0,7,0,1.7
13.75,0,2.7,0,10,0,2.2
17.58,0,1.1,0,10.7,0,1.8
13.13,0,1,0,10.1,0,8.2
14.88,0,0,0,8.5,0,6.3
10.58,0,1.4,0,10.2,0,3.9
20.79,0,1.5,0,8.4,0,4.6
25.46,0,0.2,0,6.1,0,3
16.66,0,0.4,0,10.2,0,2.5
18.63,0,0.1,0,12,0,2
17.46,0,0,0,13.7,0,8.5
16.25,0,0.4,0,13,0,12
15.21,0,0,0,13.9,0,9.3
17.75,0,0.7,0,12.1,0,10
11.12,0,0.1,0,13.6,0,4.2
17.83,0,3.3,0,13.8,0,4
19.5,0,4.1,0,11.8,0,9.5
20.5,0,2.1,0,14.1,0,7.5
25.33,0,4.6,0,13.7,0,8.4
14.96,0,0.1,0,8.4,0,7.4
11.08,0,0.2,0,13,1,-0.1
15.25,0,0,0,13,0,4.5
8.12,0,0.1,0,10.1,0,7.5
8.58,0,0.1,0,10,0,7
9.96,0,0,0,8,0,6
16.38,0,0,0,11.7,0,5
21.59,0,0.2,0,11.2,0,7
19.12,0,7.3,0,10.7,0,9
10.88,0,4.6,0,9.6,0,5.5
10.63,4,0,0,10,0,6.3
14.25,4,0,0,10.7,0,9
11.83,0,0.4,0,11.3,0,7.5
17.41,0,0.7,0,12.5,0,9
15.79,0,0.3,0,8.5,0,7.2
19.62,0,6.7,0,13,0,4.6
13.96,0,4.8,0,10.8,0,4.2
10.83,0,5,0,11.2,0,4.2
5.88,0,0.1,0,7,0,1.6
9.62,0,0,0,6.4,0,2.1
7.25,1,0.2,0,5.5,1,-1.5
12.12,0,4.2,0,11,1,-2.5
16.79,0,1,0,6.1,0,3.1
14.42,0,4.3,0,10.8,0,3
20.91,0,6.5,0,10.8,0,3.2
19.5,0,0.5,0,6.2,0,2
10.92,0,16.1,0,9.2,0,3.5
13.17,1,0.2,0,8.8,0,4
10.25,0,5.2,0,10.2,0,1
6.67,0,7.1,0,9.4,0,5.2
14.75,4,0,0,9.4,0,0
7.87,0,3.5,0,12.5,0,2.5
14.92,0,1.1,0,11.8,0,5
14.58,0,0,0,11.5,0,6
9.62,0,0,0,12.5,0,6
4.42,4,0,0,11.2,0,1
6.08,4,0,0,8.9,0,2.6
4.12,4,0,0,6.6,1,-0.5
8.12,0,0,0,5.7,0,0.5
8.46,4,0,0,6.9,0,3.6
8.58,0,7.3,0,7.9,0,0.5
7.54,4,0,0,8,0,5.2
5.21,0,0,0,8.3,0,5.1
7,0,0,0,9,0,1.5
5.66,0,0,0,7.5,0,4.5
4.67,0,1.8,0,7,0,6
9.79,0,1.1,0,7,0,3.6
4.21,0,0,0,7,0,2.5
6.96,0,1,0,10,1,-1
12.38,0,0.6,0,12.2,0,2
14,0,0,0,10,0,9
4,4,0,0,9.3,0,3.1
10.63,0,1.4,0,9.1,1,-2.5
6,0,5.3,0,9.1,0,5
5.21,4,0,0,10.6,0,6.4
7.92,0,0.2,0,10.6,0,1.7
6.96,0,0.3,0,11.3,0,7.6
6.34,0,0,0,13,0,8
9.21,0,0,0,9.4,0,6.3
9.25,0,0,0,8,0,5.2
7.87,0,0,0,8.5,0,3.5
7.92,0,1.5,0,9.4,1,-0.4
10.13,0,1.4,0,10,0,5
10,0,6.7,0,11.8,0,5
7.38,0,0.9,0,13,0,6.5
1.63,4,0,0,10.4,0,2.2
4.88,4,0,0,11.7,0,1.2
14.46,0,2.5,0,13.8,0,3.5
14,0,0.8,0,10.4,0,5.5
5.33,4,0,0,10.5,0,3.6
10.08,0,1.4,0,8.5,1,-0.4
12.96,0,3.2,0,9,0,0.4
19.29,0,2.9,0,7,0,3.7
10.75,0,1.8,0,6.5,0,5.5
7.62,0,0,0,7,0,4.8
6.46,0,0.8,0,6,0,1.1
7.83,0,2.8,0,8.5,0,2
5.58,0,2.6,0,5.1,0,2.7
7.79,4,0,0,7,0,1.7
10.5,4,0,0,6.3,0,4.2
9.62,0,0,0,6.5,0,2.3
8.71,0,0,0,8.9,0,2.1
11.12,0,2.3,0,8.3,0,2
10.92,4,0,0,10.2,0,2.5
10.63,0,0.2,0,10.2,0,3
11.67,0,0,0,10.1,0,5.2
10.88,0,2.1,0,12,0,5.6
7.33,0,1.3,0,4.8,0,3.1
10.17,0,1.9,0,5,1,-0.6
9.42,0,1.2,0,6.3,1,-2.1
9.62,0,0.5,0,7.1,0,1
8.58,0,0,0,7.7,0,2.9
9.46,4,0,0,11.4,0,2.9
11.71,0,5.7,0,10.8,0,3.3
10.75,0,1.5,0,9.8,0,5.9
11.79,0,2,0,8.7,0,1
9.79,0,0.7,0,7.6,0,1.4
7,4,0,0,6.1,0,2.1
8.33,0,0.5,0,8.9,0,2.5
17.71,4,0,0,10,0,4.9
15.92,4,0,0,6.2,0,0.1
10.54,0,1.2,0,7.6,1,-1.2
11.79,4,0,0,11,0,1.3
12.83,0,0.8,0,11.7,0,5.1
10.29,0,0.1,0,13.7,0,8.2
9.08,0,1.7,0,15.4,0,10.4
10,0,3.8,0,13.2,0,8.5
4.46,4,0,0,14.4,0,7.2
5.54,0,2,0,14.5,0,5.9
8.38,4,0,0,16.2,0,9.6
6.79,4,0,0,13.9,0,3.1
9.79,0,0.3,0,12.7,0,4.2
11.38,0,5.4,0,14,0,6.2
4.67,0,2,0,15.4,0,10
4.04,4,0,0,15,0,10.6
2.54,4,0,0,15.1,0,8
1.21,4,0,0,16.9,0,6.2
1.87,4,0,0,18.3,0,7.1
3.08,0,9.8,0,17.1,0,9.5
4.83,4,0,0,11.9,0,6.2
7.21,0,4.6,0,11.3,0,3.4
12.96,0,1,0,10,0,4.9
10.41,0,9.6,0,12.2,0,2.9
13.88,0,3,0,12.4,0,7.2
4.38,0,7.9,0,9.6,0,6.9
2.54,4,0,0,13.7,0,2.6
0.92,0,0,0,14.2,0,3.6
5.63,0,0,0,12.2,0,6.4
6.96,0,0,0,13.5,0,7.2
12.04,0,0,0,15.9,0,6.6
11.08,0,4.2,0,10.9,0,10
7.41,0,16.8,0,10.8,0,7.1
9.54,4,0,0,10.9,0,7.2
5.33,0,2.8,0,13,0,3.3
7.33,0,0.5,0,13.6,0,8.2
2.13,0,2,0,15.7,0,8.7
6.21,0,0.7,0,10.7,0,8.1
7.87,4,0,0,12.4,0,6.6
3.13,0,0,0,13.3,0,2.1
2.21,0,0,0,14.9,0,2.8
3.92,0,0,0,16.7,0,1.4
4.04,0,0,0,17.2,0,6
2.54,0,0,0,19.6,0,6.8
3.71,0,0,0,16.6,0,6.1
6.21,0,0,0,12.9,0,3.6
5.88,0,0,0,14.4,0,2.7
5.71,0,0,0,12.2,0,3.5
7.96,0,0,0,12.9,0,2.6
9.62,0,0,0,15.1,0,9.2
9.92,0,0,0,15.2,0,7.2
6.87,0,0,0,15.6,0,7.9
3.92,0,0,0,14.9,0,3.6
5.33,0,0,0,12.2,0,9.3
3,0,0,0,13.4,0,1.6
8.38,0,2.1,0,13,0,2.8
17.21,0,0.4,0,12,0,4.1
5.91,0,2.2,0,14.6,0,3.2
3.75,0,1,0,18.3,0,4.4
9.13,4,0,0,20.7,0,9.2
7.46,0,0,0,21.7,0,12.8
2.88,0,0,0,21.2,0,14.6
3.92,0,0,0,21.7,0,10.2
4.58,0,0,0,21.1,0,10.4
1.58,0,0,0,22.5,0,10.1
1.58,0,0,0,24,0,10.6
3.75,0,0,0,19.4,0,13.1
7.58,0,0,0,20.3,0,10.2
9,0,0,0,17.9,0,13.5
5.63,0,2.2,0,15.8,0,8.2
3.33,0,5,0,15.6,0,7.7
4.42,4,0,0,18.1,0,8.4
10.46,0,0,0,19.9,0,12.2
11.71,0,0,0,22.2,0,14.4
4.42,0,0,0,18.9,0,15.6
3.54,0,0,0,20.3,0,11.3
2.5,0,0,0,20.2,0,9.9
6.04,0,0,0,23.2,0,12.7
4.08,0,0,0,19.2,0,14
1.79,0,0.6,0,19.6,0,10.9
5.46,0,0,0,18.1,0,12.8
6.87,0,0,0,17.8,0,7.6
6.04,0,0,0,17.1,0,10.2
1.83,0,0,0,18.7,0,6.7
1.63,0,0,0,21.7,0,11
2.92,0,0,0,22.5,0,11.3
4.79,0,0,0,23.5,0,10.6
3.96,0,0,0,23.8,0,10.2
4.12,0,0,0,21.2,0,12.7
4.71,0,0,0,21.1,0,12.1
4.63,0,0,0,22.2,0,11
8.5,0,0.5,0,19,0,13.9
8.67,0,0.5,0,18,0,13.9
8.29,0,9.7,0,20.1,0,13.7
6.67,0,1.8,0,21.3,0,14.6
9.13,4,0,0,21.1,0,15.7
5.96,0,1,0,20.2,0,12.2
6.58,0,0.1,0,23.6,0,14.8
10.71,0,1,0,23.1,0,16.8
14.37,0,0.6,0,22,0,13.7
7.58,0,0,0,22.6,0,14.3
2.79,0,0,0,19.5,0,14.5
5.21,0,0.9,0,20.3,0,13
8.54,0,0.9,0,23,0,15.4
9.79,0,0,0,21.6,0,14.3
13.79,0,0,0,18.8,0,12.6
17.29,0,6.1,0,17.8,0,15.4
14.62,0,0.7,0,17.3,0,11.3
13.75,0,0.8,0,17.5,0,9.9
9.59,4,0,0,19.5,0,12
9.46,0,0,0,23.5,0,14.6
4.08,0,0,0,21.4,0,12.4
5.83,0,0.2,0,25.1,0,14.9
6.04,0,5,0,22.4,0,17.2
3.75,0,0.4,0,18.7,0,14
6.04,0,0,0,19.4,0,9.2
2.71,0,0,0,21.2,0,10.1
3.33,0,0,0,19.5,0,10.6
4.38,0,0,0,25.7,0,13.1
3.83,0,0.1,0,25.8,0,16.5
7.75,0,3.2,0,24,0,16.4
9.46,4,0,0,22.3,0,13.8
4.83,0,0,0,22.4,0,14.9
4.83,0,12,0,22.5,0,12.8
5.29,4,0,0,18.4,0,12.6
0.92,4,0,0,20.2,0,14.9
2.75,4,0,0,22.4,0,13.6
5.88,4,0,0,18.8,0,12.7
2.62,0,0.3,0,21.2,0,14.9
3.25,4,0,0,21.7,0,12.1
5.75,0,0,0,20.2,0,15
9.54,4,0,0,20.6,0,12.8
2.79,0,1.2,0,20.4,0,9
5.33,0,2.1,0,19.4,0,15
8.38,4,0,0,23.3,0,13.2
11.5,0,2.4,0,21.2,0,14.4
8.42,0,0.1,0,18.6,0,9.6
9.42,0,0.3,0,18.3,0,11.7
6.29,0,0.2,0,20.9,0,8.9
6.34,4,0,0,21,0,10.9
5,0,0.3,0,21,0,13.1
2.46,4,0,0,24.6,0,13
3,4,0,0,22.7,0,15.9
3.17,0,0,0,23.6,0,13.6
8.29,0,3,0,17.2,0,14.6
14,0,0.4,0,16.8,0,9.4
6.42,0,0,0,20,0,9.8
5.5,0,0,0,21.6,0,10.7
7.46,0,0,0,19.6,0,14.2
6.54,0,0,0,18.7,0,8.4
9.71,0,0,0,17.4,0,6.3
7.04,0,0.6,0,18.1,0,12.9
5.09,0,1.3,0,18.1,0,13.4
4.96,4,0,0,17.4,0,12.1
10,0,0.8,0,17.9,0,13.1
11.5,0,3.4,0,18,0,12.6
9.33,0,2.9,0,16.6,0,10.5
8.79,0,1.2,0,14.6,0,7.1
12.87,0,1.3,0,15.5,0,8.1
9.25,4,0,0,13.8,0,4.5
12.92,0,1.2,0,14.2,0,5
7.75,4,0,0,15.3,0,5.6
4.92,0,23.6,0,15.5,0,4
6.29,0,36.4,0,15.6,0,11.9
6.63,4,0,0,15.7,0,10
8.25,0,0.7,0,16.1,0,5.5
11.42,4,0,0,17,0,9.2
9.29,0,0,0,17.2,0,9.6
16.25,0,0.3,0,17.8,0,13.5
12.25,0,2.7,0,16.7,0,9.9
15.67,0,2.7,0,15.5,0,10.1
12.42,0,0.3,0,14.7,0,11.6
8.12,0,10,0,14.6,0,5.6
14.12,0,3.8,0,15.1,0,8.4
9.96,0,5,0,15.3,0,0.9
14.42,0,2.3,0,17.3,0,12.9
8.67,0,3.3,0,15.7,0,8.6
11.25,4,0,0,16.4,0,9.4
9.75,0,18.7,0,15.6,0,7.6
13.88,0,1,0,14.9,0,6.3
18.46,4,0,0,15.2,0,11.3
13.33,0,0.9,0,16.8,0,12.9
5.09,4,0,0,16.8,0,10.7
2.08,0,0,0,15.4,0,9.6
1.08,0,0.1,0,15.2,0,11.9
4.58,0,2.2,0,16.2,0,8.8
8.38,4,0,0,11.7,0,8.4
6,4,0,0,12.1,0,3.2
1.46,4,0,0,10.2,0,7.5
7.96,0,0.3,0,11.6,0,2.2
7.08,0,2.3,0,15.3,0,8
6.96,0,2.3,0,12.4,0,3.3
5.09,0,0.3,0,12.3,0,6.5
6.04,4,0,0,10.6,0,3
4.29,4,0,0,13.3,0,4.5
14,4,0,0,12.3,0,5
16.04,0,0,0,13.2,0,10.9
16.66,0,0.7,0,13.1,0,11.1
21.42,0,1.1,0,14,0,10.5
11.75,0,0.6,0,15.9,0,11
8.04,0,0.1,0,20.3,0,11.6
9.96,0,0,0,17.7,0,13.9
3.46,0,0,0,17.1,0,8.3
2.29,0,0,0,15.6,0,5.8
5.5,0,0,0,17.8,0,7.8
9.46,0,0.2,0,16,0,4.7
11.42,4,0,0,16.6,0,12.5
12.46,0,0.3,0,15,0,13.5
9.92,4,0,0,11,0,7.3
9.71,0,0.7,0,14,0,1.5
11.67,4,0,0,12.6,0,5.6
12.5,0,0.1,0,12.2,0,8
6.38,0,1.4,0,11.5,0,3.2
8.58,4,0,0,9.5,0,6.6
5.5,4,0,0,10.3,0,4.1
8.79,0,0,0,10.6,0,5.5
11.67,0,1,0,10.7,0,8.7
6.13,0,24.7,0,7.9,0,7.5
5.66,0,2.7,0,9.4,0,4.1
9.71,4,0,0,10.3,0,5.1
6.96,4,0,0,9.1,0,8.7
4.96,0,1.8,0,13.2,0,7.3
9.87,0,8.7,0,14.2,0,7.9
18.21,4,0,0,8.1,0,5.2
14,4,0,0,8,0,2.8
11.54,0,3.1,0,11.4,0,0.6
18.54,0,1.9,0,12.9,0,1.6
7.08,4,0,0,12,0,9.2
0.63,4,0,0,10.2,0,6.6
9.38,0,0.7,0,14.5,0,2.6
9.21,0,0.6,0,11.7,0,7.3
10.92,0,1.4,0,13.9,0,2.4
11.87,4,0,0,11.3,0,6.7
12,0,2.2,0,6.7,0,1
18.66,4,0,0,10.9,0,2.1
10.83,0,0.5,0,8,0,4.3
8.38,0,0,0,6.3,0,0.4
10.63,0,6,0,11.3,1,-0.6
13.96,0,11.2,0,10.6,1,-0.8
16.62,4,0,0,8.3,0,4.9
10.46,4,0,0,7.8,0,2
11.29,0,0.3,0,10.3,0,6.1
10.46,0,0.2,0,10.6,0,7.4
6.29,0,0.2,0,11,0,8.7
8.87,0,0.1,0,9.3,0,7.3
6.04,4,0,0,7,0,4.2
7.29,4,0,0,6.2,0,2.5
5.71,0,0.1,0,6.3,0,4.5
5.33,0,2,0,7.4,0,4.6
11.63,0,0.3,0,3.9,0,0.3
9.5,4,0,0,4.2,1,-2
8.42,4,0,0,6.3,1,-1.9
7.92,4,0,0,5.7,0,3.1
9.42,0,1.5,0,7.3,0,2.7
12.04,4,0,0,4.7,0,3
10,0,0.4,0,5.9,1,-1.3
6.67,4,0,0,7.3,0,1.2
9.17,4,0,0,9,0,4.5
12.33,4,0,0,10.1,0,6.3
10.88,4,0,0,10,0,6.7
12.5,0,3.7,0,9.6,0,7.3
12.21,0,0.1,0,10.2,0,1
13.96,4,0,0,10.1,0,1.9
11.38,4,0,0,8.1,0,6.6
13.17,4,0,0,10,0,6.8
13.04,0,1,0,11,0,6.8
9.46,4,0,0,11.6,0,6.8
17.79,0,3.9,0,11.7,0,9.5
7.08,0,1.1,0,5.6,0,4.8
13.17,0,13,0,12.2,0,1.3
18.96,0,3.1,0,13.5,0,3.7
13.29,0,6.1,0,6.2,0,2.9
13.62,0,1,0,11.3,0,2.3
15.63,0,0.6,0,10.8,0,6
14.83,4,0,0,11,0,8.8
14.58,4,0,0,11.3,0,9.3
14.37,0,17,0,12,0,9.5
7.17,0,3,0,10.3,0,5.9
21.29,0,1.2,0,11.9,0,2.4
19.12,4,0,0,11.2,0,10
16.42,4,0,0,11.2,0,9
11.46,4,0,0,10,0,9
11.92,4,0,0,9.3,0,6.2
8.38,0,0,0,8.9,0,4.3
8.25,4,0,0,9.9,0,7
3.42,4,0,0,8.8,0,7
13.83,0,1,0,8.6,0,7
20.75,0,1,0,11.6,0,4.5
25.96,4,0,0,7.9,0,7.1
20.79,0,0.4,0,10.4,0,4.9
21.67,0,0.6,0,11.6,0,6.9
14.12,0,0.7,0,5.1,0,2.6
13.29,4,0,0,4.2,1,-0.4
10.21,0,0.5,0,3.3,1,-1.3
11.46,0,0.6,0,5.1,1,-1
9.25,4,0,0,7.6,1,-1.3
16.71,0,8,0,8.1,1,-1
23.13,0,1.7,0,7.6,0,4.9
23.5,4,0,0,5.2,0,4
18.21,4,0,0,3.7,0,0.8
11.58,4,0,0,3.4,0,2
11.21,0,2.3,0,3.4,0,2.7
10.58,0,0.6,0,5.6,0,1.2
13.62,0,0.2,0,5.6,0,2.6
12.79,0,2.4,0,5,0,3.6
4.58,4,0,0,5.8,0,2.8
9.5,4,0,0,10.7,1,-0.9
11.17,4,0,0,12.6,0,5.1
16.17,0,0,0,13.8,0,3.6
15.16,0,5.1,0,7.6,0,2
17.12,0,4.9,0,9.5,0,0.9
17.41,0,2.2,0,11,0,1.9
8.79,4,0,0,8.5,0,3.7
4.25,0,0.1,0,8.3,0,0.4
9.42,4,0,0,9.2,0,5.8
8.5,0,0,0,6.6,0,5.6
4.38,0,0,0,4.4,0,2.5
2.92,0,0,0,6.4,1,-0.5
10.08,4,0,0,9.6,0,3.7
12.25,0,2.2,0,8.8,0,3.9
10.17,4,0,0,12.1,0,6.5
12.08,4,0,0,12.9,0,5.7
